brand,model,screenSize,screenTech,energyConsumption,star
lg,OLED65B46LA,65,OLED,400,5.5
lg,OLED65G4PSA,65,OLED,539,4
lg,OLED65G46LA,65,OLED,539,4
lg,OLED65C4PSA,65,OLED,448,5
lg,OLED65C5PSA,65,OLED,455,5
lg,OLED65C56LA,65,OLED,455,5
lg,OLED65B5PSA,65,OLED,389,5.5
lg,OLED65B56LA,65,OLED,389,5.5
lg,OLED65G5PSA,65,OLED,422,5
lg,OLED65G56LA,65,OLED,422,5
lg,70UN7070PTA,70,LED,527,5
lg,70UP7750PVB,70,LED,565,4.5
lg,70UP7550PVD,70,LED,590,4.5
lg,70UP8050PVB,70,LED,561,4.5
lg,75NANO85TNA,75,LED,590,5
lg,75NANO85VNA,75,LED,590,5
lg,75NANO79TND,75,LED,571,5
lg,75NANO79VNE,75,LED,571,5
lg,75NANO80TPA,75,LED,503,5.5
lg,75NANO80VPA,75,LED,503,5.5
lg,75NANO91TPA,75,LED,616,4.5
lg,75NANO91VPA,75,LED,616,4.5
lg,75NANO85VPA,75,LED,539,5.5
lg,75NANO86TPA,75,LED,539,5.5
lg,75UP7750PVB,75,LED,605,5
lg,75NANO95TPA,75,LED,732,4
lg,75NANO95VPA,75,LED,732,4
lg,75UP8050PVB,75,LED,619,4.5
lg,75UP8000PTB,75,LED,619,4.5
lg,75NANO99TPA,75,LED,1174,2
lg,75NANO75TPA,75,LED,667,4.5
lg,75NANO75VPA,75,LED,667,4.5
lg,75UP7550PVC,75,LED,627,4.5
lg,75QNED99TPB,75,LED,904,3
lg,75QNED91TPA,75,LED,594,5
lg,75QNED96TPA,75,LED,703,4
lg,75UR640S0TD,75,LED,659,4.5
lg,75UR765H0VD,75,LED,514,5.5
lg,75QNED91SQA,75,LED,579,5
lg,75QNED916QA,75,LED,579,5
lg,75NANO75SQA,75,LED,663,4.5
lg,75NANO756QA,75,LED,663,4.5
lg,75QNED80SQA,75,LED,492,5.5
lg,75QNED806QA,75,LED,492,5.5
lg,75QNED96SQA,75,LED,630,4.5
lg,75UQ9000PSD,75,LED,605,5
lg,75UQ91006LA,75,LED,605,5
lg,75UP801C0TB,75,LED,619,4.5
lg,75NANO816QA,75,LED,462,6
lg,75QNED99SQB,75,LED,849,3.5
lg,75QNED996QB,75,LED,849,3.5
lg,75UQ80006LB,75,LED,605,5
lg,75QNED966QA,75,LED,630,4.5
lg,75UP751C0VC,75,LED,627,4.5
lg,75QNED85SQA,75,LED,587,5
lg,75QNED866QA,75,LED,587,5
lg,75UQ801C0LB,75,LED,605,5
lg,75UR765H0VC,75,LED,514,5.5
lg,75QNED7SSQA,75,LED,477,6
lg,75UQ901C0SD,75,LED,605,5
lg,75QNED81SRA,75,LED,492,5.5
lg,75QNED816RA,75,LED,492,5.5
lg,75UR8050PSB,75,LED,605,5
lg,75QNED86SRA,75,LED,550,5
lg,75QNED866RA,75,LED,550,5
lg,75UR80006LJ,75,LED,605,5
lg,75UR81006LJ,75,LED,605,5
lg,75UR801C0LJ,75,LED,605,5
lg,75UR801C0SB,75,LED,605,5
lg,75QNED866RE,75,LED,550,5
lg,75QNED75SRA,75,LED,462,6
lg,75QNED756RA,75,LED,477,6
lg,75UM767H0LD,75,LED,258,8
lg,75QNED80T6A,75,LED,462,6
lg,75QNED81TSA,75,LED,462,6
lg,75UT8050PSB,75,LED,605,5
lg,75UT81006LA,75,LED,605,5
lg,75QNED86TSA,75,LED,492,5.5
lg,75QNED91TSA,75,LED,550,5
lg,75QNED86T6A,75,LED,492,5.5
lg,75QNED91T6A,75,LED,550,5
lg,75NANO81TSA,75,LED,663,4.5
lg,75UT90506LB,75,LED,462,6
lg,75UT80506LA,75,LED,605,5
lg,75UT801C0SB,75,LED,605,5
lg,75UT811C0LA,75,LED,605,5
lg,75NANO80A6A,75,LED,605,5
lg,75NANO80ASA,75,LED,605,5
lg,75QNED80A6A,75,LED,389,7
lg,75QNED81ASA,75,LED,389,7
lg,75QNED86ASA,75,LED,389,7
lg,75QNED82ASA,75,LED,389,7
lg,OLED77B46LA,77,OLED,524,5.5
lg,OLED77C46LA,77,OLED,565,5.5
lg,OLED77ZXPTA,77,OLED,987,3
lg,OLED77G1PTA,77,OLED,638,5
lg,OLED77G1PVA,77,OLED,638,5
lg,OLED77C1PTB,77,OLED,619,5
lg,OLED77C1PVB,77,OLED,619,5
lg,OLED77Z1PTA,77,OLED,995,3
lg,OLED77C2PSC,77,OLED,513,6
lg,OLED77C24LA,77,OLED,513,6
lg,OLED77G2PSA,77,OLED,557,5.5
lg,OLED77G26LA,77,OLED,557,5.5
lg,OLED77A2PSA,77,OLED,462,6
lg,OLED77Z2PSA,77,OLED,959,3
lg,OLED77CS6LA,77,OLED,572,5.5
lg,OLED77CSPSA,77,OLED,572,5.5
lg,OLED77B3PSA,77,OLED,579,5
lg,OLED77B36LA,77,OLED,579,5
lg,OLED77C3PSA,77,OLED,561,5.5
lg,OLED77C36LA,77,OLED,561,5.5
lg,OLED77G3PSA,77,OLED,718,4.5
lg,OLED77G36LA,77,OLED,718,4.5
lg,OLED77Z3PSA,77,OLED,871,3.5
lg,OLED77M3PSA,77,OLED,791,4
lg,OLED77G4PSA,77,OLED,714,4.5
lg,OLED77G46LA,77,OLED,714,4.5
lg,OLED77B4PSA,77,OLED,524,5.5
lg,OLED77C4PSA,77,OLED,565,5.5
lg,OLED77M46LA,77,OLED,806,4
lg,OLED77C5PSA,77,OLED,597,5
lg,OLED77C56LA,77,OLED,597,5
lg,OLED77G5PSA,77,OLED,561,5.5
lg,OLED77G56LA,77,OLED,561,5.5
lg,OLED77B5PSA,77,OLED,495,6
lg,OLED77B56LA,77,OLED,495,6
lg,82UP8000PTB,82,LED,773,4.5
lg,OLED83G46LA,83,OLED,795,4.5
lg,OLED83C1PTA,83,OLED,732,5
lg,OLED83C1PVA,83,OLED,732,5
lg,OLED83C2PSA,83,OLED,656,5.5
lg,OLED83C24LA,83,OLED,656,5.5
lg,OLED83G2PSA,83,OLED,663,5.5
lg,OLED83G26LA,83,OLED,663,5.5
lg,OLED83C3PSA,83,OLED,656,5.5
lg,OLED83C36LA,83,OLED,656,5.5
lg,OLED83G3PSA,83,OLED,663,5.5
lg,OLED83G36LA,83,OLED,663,5.5
lg,OLED83M3PSA,83,OLED,776,4.5
lg,OLED83G4PSA,83,OLED,795,4.5
lg,OLED83C4PSA,83,OLED,707,5
lg,OLED83C46LA,83,OLED,707,5
lg,OLED83M46LA,83,OLED,886,4
lg,OLED83G5PSA,83,OLED,692,5
lg,OLED83G56LA,83,OLED,692,5
lg,OLED83C5PSA,83,OLED,692,5
lg,OLED83C56LA,83,OLED,692,5
lg,86NANO91TPA,86,LED,937,4
lg,86NANO91VPA,86,LED,937,4
lg,86NANO85VPA,86,LED,937,4
lg,86NANO86TPA,86,LED,937,4
lg,86UP8000PTB,86,LED,915,4
lg,86UP8050PVB,86,LED,915,4
lg,86NANO75TPA,86,LED,915,4
lg,86NANO75VPA,86,LED,915,4
lg,86NANO99TPA,86,LED,1660,1.5
lg,86QNED99TPB,86,LED,1280,2.5
lg,86QNED91TPA,86,LED,776,5
lg,86UR640S0TD,86,LED,882,4.5
lg,86QNED91SQA,86,LED,674,5.5
lg,86QNED916QA,86,LED,674,5.5
lg,86NANO75SQA,86,LED,915,4
lg,86NANO756QA,86,LED,915,4
lg,86UQ9000PSD,86,LED,915,4
lg,86QNED80SQA,86,LED,725,5
lg,86QNED806QA,86,LED,725,5
lg,86UP801C0TB,86,LED,915,4
lg,86QNED99SQB,86,LED,1200,3
lg,86QNED996QB,86,LED,1200,3
lg,86UQ91006LA,86,LED,915,4
lg,86QNED85SQA,86,LED,754,5
lg,86QNED866QA,86,LED,754,5
lg,86UQ901C0SD,86,LED,915,4
lg,86QNED81SRA,86,LED,725,5
lg,86QNED816RA,86,LED,725,5
lg,86UR8050PSB,86,LED,915,4
lg,86QNED86SRA,86,LED,754,5
lg,86QNED866RA,86,LED,754,5
lg,86UR80006LA,86,LED,915,4
lg,86UR81006LA,86,LED,915,4
lg,86UR801C0LA,86,LED,915,4
lg,86UR801C0SB,86,LED,915,4
lg,86QNED866RE,86,LED,754,5
lg,86UT8050PSB,86,LED,776,5
lg,86UT80506LA,86,LED,776,5
lg,86UT81006LA,86,LED,776,5
lg,86QNED91TSA,86,LED,754,5
lg,86UT801C0SB,86,LED,776,5
lg,86UT811C0LA,86,LED,776,5
lg,86NANO80A6A,86,LED,776,5
lg,86NANO80ASA,86,LED,776,5
lg,86QNED80A6A,86,LED,484,7
lg,86QNED81ASA,86,LED,484,7
lg,86QNED82ASA,86,LED,484,7
lg,86QNED86A6A,86,LED,506,7
lg,86QNED86ASA,86,LED,506,7
lg,86QNED86T6A,86,LED,572,6
lg,86QNED86TSA,86,LED,572,6
lg,86QNED91T6A,86,LED,754,5
lg,86NANO81TSA,86,LED,915,4
lg,86QNED80T6A,86,LED,565,6
lg,86QNED81TSA,86,LED,565,6
lg,OLED88Z3PSA,88,OLED,1276,3
lg,OLED88Z36LA,88,OLED,1276,3
lg,OLED88Z1PTA,88,OLED,1170,3
lg,OLED88Z2PSA,88,OLED,1171,3
lg,OLED88Z26LA,88,OLED,1171,3
lg,OLED97G2PSA,97,OLED,802,6
lg,OLED97G26LA,97,OLED,802,6
lg,OLED97M3PSA,97,OLED,944,5
lg,OLED97G46LA,97,OLED,802,6
lg,OLED97G4PSA,97,OLED,802,6
lg,OLED97M4PSA,97,OLED,893,5.5
lg,OLED97M46LA,97,OLED,893,5.5
lg,98QNED89TSA,98,LED,999,5
lg,98QNED89T6A,98,LED,999,5
lg,98QNED89TUA,98,LED,999,5
lg,98QNED#####,98,LED,999,5
lg,98UT9050PSA,98,LED,1434,3.5
lg,98UT91006LA,98,LED,1434,3.5
lg,98UT90006LA,98,LED,1434,3.5
lg,98UT9000PUA,98,LED,1434,3.5
lg,98UT9300KNA,98,LED,1434,3.5
lg,98UT9######,98,LED,1434,3.5
linsar,LS24HDNF-12V,24,LCD,68,6
linsar,LS24C12V,24,LCD,67,6
linsar,LSK32WSFW,32,LCD,105,6
linsar,LS32HDNF-12V,32,LED,102,6
linsar,LS32HDNF23,32,LCD,89,6
linsar,LS32CHD12V,32,LCD,101,6
linsar,LS32C12V,32,LCD,99,6
linsar,LS40FHDNF23,40,LED,144,6
linsar,LS40FHDG-SCA,40,LCD,151,6
linsar,LS40FHDG,40,LCD,151,6
linsar,LSK43WSFW,43,LCD,172,6
linsar,LS50UHDNF,49,LCD,220,6
linsar,LS50UHDZEN,49,LCD,225,6
linsar,LS50UHDSM20,49,LED,225,6
linsar,LS50UHDNF23,50,LED,210,6
linsar,LSK55WSFW,55,LCD,272,6
linsar,LS55UHDZEN,55,LCD,272,6
linsar,LS55UHDNF23,55,LED,256,6
linsar,LS58UHDGTV,58,LCD,298,6
linsar,LS60UHDNF23,60,LCD,299,6
linsar,LS60UHDNF,60,LCD,320,6
linsar,LS65UHDZEN,65,LCD,370,6
linsar,LS65UHDNF,65,LED,367,6
linsar,LS65UHDSM21,65,LCD,360,6
linsar,LS65UHDNF23,65,LED,352,6
linsar,LS70UHDNF23,70,LED,364,6
linsar,LS70UHDNF,70,LED,395,6
linsar,LS75UHDZEN,74,LCD,480,6
linsar,LS75UHDNF,75,LED,469,6
linsar,LS75UHDSM20,75,LED,480,6
linsar,LS82UHDNF,82,LED,651,5.5
linsar,LS82UHDSM20,82,LCD,626,5.5
linsar,LS82UHDNF2,82,LCD,630,5.5
linsar,LS85UHDNF,85,LCD,600,6
linsar,LS85UHDZEN,85,LCD,610,6
linsar,LS86UHDNF23,86,LCD,630,6
linsar,LS98UHDNF,98,LCD,823,6
loewe,WE SEE 32,32,LED,127,5
loewe,BILD C 32,32,LED,127,5
loewe,LED 32,32,LED,127,5
loewe,WE SEE 43,42,LED,243,4
loewe,C43,42,LED,243,4
loewe,LOEWE *43,42,LED,243,4
loewe,BILD i48,48,OLED,274,4.5
loewe,WE SEE 50,49,LED,251,5.5
loewe,WE SEE 55,55,LED,309,5
loewe,BILD i55,55,OLED,354,4.5
loewe,BILD i65,65,OLED,418,5
loewe,BILD v.65,65,OLED,517,4.5
loewe,BILD i77,76,OLED,395,7
loewe,BILD S.77,77,OLED,833,3.5
lsp tv,Prison TV,19,LED,60,5
metz,32MTD6500A,32,LED,115,5.5
metz,40MTD6500A,40,LED,122,7
metz,55MXD9500A,55,OLED,424,4
metz,65MXD9500A,65,OLED,586,4
metz,86MUC8500A,86,LED,893,4.5
mitsumaru,M3227,32,LED,131,5
monster,MT24HDW-LT22,24,LED,66,6
monster,MT32HDW-LT22,32,LCD,90,6
myvi,UR-LED2402NS,24,LED,85,5
myvi,UR-LED2403DVDNS,24,LED,95,4.5
myvi,UR-LED2401DVD,24,LCD,85,5
palsonic,PT4015SF,39,LED,175,5
palsonic,PT5515SU,55,LED,300,5.5
palsonic,PT6515SU,65,LED,439,5
philips,19HFL5014W/12,19,LED,61,5
philips,19HFL5114W/12,19,LED,61,5
philips,19HFL5214W/12,19,LED,62,5
philips,24HFL3011T/12,23,LED,65,6
philips,24HFL4518/97,24,LED,69,5.5
philips,32PHT6529/79,32,LED,145,4.5
philips,32PHT5505/75,32,LED,141,4.5
philips,32PHT5505/79,32,LED,141,4.5
philips,32PHT5505/7*,32,LED,141,4.5
philips,32PHT5545/75,32,LED,141,4.5
philips,32PHT5545/79,32,LED,141,4.5
philips,32PHT5545/7*,32,LED,141,4.5
philips,32PHT6915/79,32,LED,146,4.5
philips,32PHT6918/79,32,LED,105,6
philips,32HFL4518/97,32,LED,106,5.5
philips,32HFL5114/12,32,LED,114,5.5
philips,40PFT6529/79,40,LED,167,5.5
philips,43PUT6504/75,42,LED,244,4
philips,43PUT6504/79,42,LED,244,4
philips,43PUT6504/7*,42,LED,244,4
philips,43PFT5545/79,42,LED,270,4
philips,43PFT5545/75,42,LED,270,4
philips,43PFT5545/7*,42,LED,270,4
philips,43PFT6915/79,42,LED,206,5
philips,43HFL5114/12,42,LED,170,6
philips,43PUT7908/75,42,LED,334,3
philips,43PUT7428/79,42,LED,327,3
philips,43PFT6918/79,42,LED,155,6
philips,43HFL5214U/97,43,LED,208,5
philips,43BFL2214/97,43,LED,208,5
philips,43HFL6114U/12,43,LCD,234,4.5
philips,43PFT5505/79,43,LED,270,4
philips,43PFT5505/75,43,LED,270,4
philips,43PFT5505/7*,43,LED,270,4
philips,43HFL5114U/12,43,LED,226,4.5
philips,43HFL6214U/12,43,LED,216,5
philips,43HFL5011T/12,43,LED,160,6
philips,49HFL5011T/12,48,LED,175,7
philips,50PUT8507/79,49,LED,329,4
philips,50PUT8507/75,49,LED,329,4
philips,50PUT8217/79,49,LED,248,5.5
philips,50PUT8217/75,49,LED,248,5.5
philips,50PUT8528/79,49,LED,329,4
philips,50PUT7908/79,49,LED,400,3
philips,50PUT7908/75,49,LED,400,3
philips,50PUT7428/79,49,LED,269,5
philips,50HFL6114U/12,49,LED,262,5
philips,50BFL2114/12,49,LED,266,5
philips,50HFL5114U/12,49,LED,266,5
philips,50PUT7129/98,50,LED,386,3.5
philips,50PUT7039/79,50,LED,375,3.5
philips,50PUT7906/75,50,LED,376,3.5
philips,50PUT7906/79,50,LED,376,3.5
philips,50HFL5214U/97,50,LED,253,5.5
philips,50BFL2214/97,50,LED,253,5.5
philips,50HFL6214U/12,50,LED,259,5
philips,55PUT7129/98,55,LED,411,4
philips,50PUT8215/79,55,LCD,280,5.5
philips,55PUT8215/79,55,LED,327,5
philips,55PUT8215/75,55,LED,327,5
philips,55PUT8215/7*,55,LED,327,5
philips,55PUT7805/79,55,LED,370,4.5
philips,55HFL6114U/12,55,LED,319,5
philips,55HFL2899T/79,55,LED,238,6
philips,55PUT7906/79,55,LED,426,4
philips,55PUT7906/75,55,LED,426,4
philips,55HFL5214U/97,55,LED,286,5.5
philips,55BFL2214/97,55,LED,286,5.5
philips,55OLED706/75,55,LED,596,2.5
philips,55OLED706/79,55,LED,596,2.5
philips,55PML8969/98,55,LED,470,3.5
philips,55PUT7039/79,55,LED,404,4
philips,55HFL7011T/12,55,LED,514,3
philips,55PUT8507/79,55,LED,381,4.5
philips,55PUT8507/75,55,LED,381,4.5
philips,55PUT8217/79,55,LED,293,5.5
philips,55PUT8217/75,55,LED,293,5.5
philips,55PUT8528/79,55,LED,365,4.5
philips,55PUT7908/79,55,LED,413,4
philips,55PUT7908/75,55,LED,413,4
philips,55PUT8808/79,55,LED,551,2.5
philips,55PUT8808/75,55,LED,551,2.5
philips,55PUT7428/79,55,LED,321,5
philips,55OLED805/79,55,OLED,654,2
philips,55OLED935/79,55,OLED,829,1
philips,55OLED708/75,55,OLED,400,4
philips,55OLED708/79,55,OLED,400,4
philips,55HFL5011T/12,55,LED,202,7
philips,58PUT7605/79,58,LED,376,5
philips,58BFL2114/12,58,LED,322,5.5
philips,58HFL6214U/12,58,LED,294,6
philips,65HFL7111T/12,64,LED,483,4.5
philips,65OLED805/79,65,LCD,813,2.5
philips,65PUT7428/79,65,LED,409,5.5
philips,65HFL2899T/79,65,LED,295,7
philips,65PUT7129/98,65,LED,488,4.5
philips,65PML8969/98,65,LED,645,3.5
philips,65PUT8215/79,65,LCD,442,5
philips,65PUT8215/75,65,LCD,442,5
philips,65PUT8215/7*,65,LCD,442,5
philips,65PUT7805/79,65,LED,464,5
philips,65HFL6114U/12,65,LED,399,5.5
philips,65BFL2114/12,65,LED,379,5.5
philips,65PUT7906/79,65,LED,518,4.5
philips,65PUT7906/75,65,LED,518,4.5
philips,65HFL5214U/97,65,LED,382,5.5
philips,65BFL2214/97,65,LED,382,5.5
philips,65PML9506/79,65,LED,725,3
philips,65PML9506/75,65,LED,725,3
philips,65HFL6214U/12,65,LED,381,5.5
philips,65PUT8507/79,65,LED,469,4.5
philips,65PUT8507/75,65,LED,469,4.5
philips,65PUT8528/79,65,LED,481,4.5
philips,65PUT7908/79,65,LED,523,4
philips,65PUT7908/75,65,LED,523,4
philips,65PUT8808/79,65,LED,574,4
philips,65PUT8808/75,65,LED,574,4
philips,65OLED935/79,65,OLED,1011,1.5
philips,65OLED708/75,65,OLED,463,5
philips,65OLED708/79,65,OLED,463,5
philips,65PUT7039/79,65,LED,462,5
philips,70BFL2114/12,70,LCD,516,5
philips,70PUT8215/75,70,LED,590,4.5
philips,70PUT8215/79,70,LED,590,4.5
philips,70PUT8215/7*,70,LED,590,4.5
philips,70PUT7605/79,70,LED,544,4.5
philips,70PUT7906/79,70,LED,589,4.5
philips,70PUT7906/75,70,LED,589,4.5
philips,70PUT7805/79,70,LED,528,5
philips,75BFL2214/97,75,LED,451,6
philips,75PML9506/79,75,LED,785,3.5
philips,75PML9506/75,75,LED,785,3.5
philips,75PUT7039/79,75,LED,667,4.5
philips,75PUT8265/79,75,LED,587,5
philips,75PUT7906/79,75,LED,682,4.5
philips,75PUT7906/75,75,LED,682,4.5
philips,75HFL6214U/12,75,LED,443,6
philips,75BFL2114/12,75,LCD,478,6
philips,75HFL6114U/12,75,LCD,478,6
philips,75*FL*114*/12,75,LCD,478,6
philips,75PUT8507/79,75,LED,537,5.5
philips,75PUT8507/75,75,LED,537,5.5
philips,75PUT8808/79,75,LED,617,4.5
philips,75PUT8808/75,75,LED,617,4.5
philips,75PUT7908/79,75,LED,580,5
philips,75PUT7908/75,75,LED,580,5
philips,75HFL5214U/97,75,LED,450,6
philips,77OLED720/79,78,OLED,798,4
philips,85BFL2214/97,85,LED,463,7
philips,86PUT7039/79,86,LED,963,4
philips,86PUT8265/79,86,LED,882,4.5
polaroid,PL2421FHDC,24,LED,68,6
polaroid,PL32HDNF,31,LCD,104,6
polaroid,PL3221OS,32,LED,98,6
polaroid,PL3221HDC,32,LCD,99,6
polaroid,PL3220HDG,32,LCD,105,6
polaroid,PL3222HDG,32,LCD,103,6
polaroid,PL40S4G11,39,LCD,149,6
polaroid,PL4020FHDG,40,LCD,151,6
polaroid,PL4021FHDG,40,LCD,151,6
polaroid,PL5021WOS,50,LED,202,6
polaroid,PL55M4G11,54,LCD,254,6
polaroid,PL55UHDOS,55,LCD,294,5.5
polaroid,PL55UHDG,55,LED,273,6
polaroid,PL6521UHDG,64,LCD,370,6
polaroid,PL65UHDG,64,LCD,370,6
polaroid,PL6521OS,65,LED,367,6
polaroid,PL7024WOS,70,LCD,397,6
prism+,Q55 PRO QE,55,LED,424,4
prism+,Q55U,55,LED,304,5.5
prism+,M55,55,LED,320,5
prism+,Q65 PRO QE,65,LED,400,5.5
prism+,Q65U,65,LED,465,5
prism+,M65,65,LED,450,5
prism+,M75,75,LED,580,5
prism+,Q75U,75,LED,670,4.5
qbell,QT32WY8A,32,LED,131,5
qbell,QTH32T,32,LED,131,5
qbell,QTF40T,40,LED,189,5
qbell,QT50WX8A,50,LED,400,3
qbell,QTU50T,50,LED,284,5
qbell,QTU55T,55,LCD,339,5
qbell,QT70WX8A,70,LED,550,4.5
qbell,QTU70T,70,LED,690,3.5
s vision,SVU550WOS,55,LED,379,4.5
samsung,UA32F6000FW,31,LED,134,4.5
samsung,UA32F6000FS,31,LED,134,4.5
samsung,UA32F6000F*,31,LED,134,4.5
samsung,UA32T5300AW,31,LED,116,5.5
samsung,UA32T5300AS,31,LED,116,5.5
samsung,UA32T5300A,31,LED,116,5.5
samsung,QA32LS03BBK,31,LED,145,4.5
samsung,QA32LS03BBW,31,LED,145,4.5
samsung,QA32LS03BBS,31,LED,145,4.5
samsung,QA32LS03B**,31,LED,145,4.5
samsung,QA32LS03CBW,31,LED,160,4
samsung,QA32LS03TAW,32,LED,182,3.5
samsung,QA32LS03TBW,32,LED,182,3.5
samsung,QA32LS03T,32,LED,182,3.5
samsung,UA40T6500AS,39,LED,218,4
samsung,UA43T6500AS,42,LED,259,4
samsung,UA43TU8000W,42,LED,255,4
samsung,UA43TU8000S,42,LED,255,4
samsung,UA43TU8500S,42,LED,255,4
samsung,UA43TU8000,42,LED,255,4
samsung,UA43TU7000S,42,LED,255,4
samsung,QA43LS01TAW,42,LED,284,3.5
samsung,QA43LS01TAS,42,LED,284,3.5
samsung,QA43LS01TBS,42,LED,284,3.5
samsung,QA43LS01T,42,LED,284,3.5
samsung,QA43LS03TAW,42,LED,332,3
samsung,QA43LS03TAS,42,LED,332,3
samsung,QA43LS03T,42,LED,332,3
samsung,QA43LS05TAW,42,LED,353,2.5
samsung,QA43LS05TAS,42,LED,353,2.5
samsung,QA43LS05T,42,LED,353,2.5
samsung,BE43T-H,42,LED,255,4
samsung,HG43TS030AK,42,LED,332,3
samsung,HG43AT690UK,42,LED,255,4
samsung,UA43TU6900S,42,LED,255,4
samsung,HG43AT670UK,42,LED,255,4
samsung,BS43T,42,LED,353,2.5
samsung,QA43Q60AAW,42,LED,255,4
samsung,QA43Q60AAS,42,LED,255,4
samsung,QA43LS03AAW,42,LED,339,3
samsung,QA43LS03AAS,42,LED,339,3
samsung,UA43AU9000S,42,LED,364,2.5
samsung,UA43AU7000W,42,LED,255,4
samsung,UA43AU7000S,42,LED,255,4
samsung,UA43AU7000,42,LED,255,4
samsung,UA43AU8000W,42,LED,259,4
samsung,UA43AU8000S,42,LED,259,4
samsung,UA43AU8000,42,LED,259,4
samsung,BE43A-H,42,LED,255,4
samsung,HG43Q60AAAW,42,LED,255,4
samsung,QA43Q60ABS,42,LED,266,4
samsung,UA43AU7002S,43,LED,237,4.5
samsung,HG43AJ690YK,43,LED,255,4
samsung,UA43BU8000S,43,LED,270,4
samsung,UA43BU8500S,43,LED,270,4
samsung,UA43BU8*00*,43,LED,270,4
samsung,UA43BU8000W,43,LED,270,4
samsung,QA43QN90BAW,43,LED,364,2.5
samsung,QA43QN90BAS,43,LED,364,2.5
samsung,QA43QN90BA*,43,LED,364,2.5
samsung,QA43LS03BAW,43,LED,339,3
samsung,QA43LS03BAS,43,LED,339,3
samsung,QA43LS03BA*,43,LED,339,3
samsung,QA43LS01BAW,43,LED,302,3.5
samsung,QA43LS01BBW,43,LED,302,3.5
samsung,QA43LS01BAS,43,LED,302,3.5
samsung,QA43LS01B**,43,LED,302,3.5
samsung,HG43AU800AW,43,LED,251,4
samsung,QA43Q6*BAS,43,LED,259,4
samsung,QA43Q63BAS,43,LED,259,4
samsung,QA43Q60BAS,43,LED,259,4
samsung,QA43LS05BAW,43,LED,306,3
samsung,QA43LS05BBW,43,LED,306,3
samsung,QA43LS05BAS,43,LED,306,3
samsung,QA43LS05B**,43,LED,306,3
samsung,HG43BU800AW,43,LED,270,4
samsung,HG43Q60BAAW,43,LED,259,4
samsung,QA43Q60CAS,43,LED,259,4
samsung,QA43Q63CAS,43,LED,259,4
samsung,QA43Q6*CA*,43,LED,259,4
samsung,QA43QN90CAW,43,LED,259,4
samsung,QA43QN90CAS,43,LED,259,4
samsung,QA43QN90CA*,43,LED,259,4
samsung,UA43CU8000W,43,LED,259,4
samsung,UA43CU8000S,43,LED,259,4
samsung,UA43CU8500S,43,LED,259,4
samsung,UA43CU8*00*,43,LED,259,4
samsung,LH43BECHLGKXXY,43,LED,259,4
samsung,LH43BECHLGSXNZ,43,LED,259,4
samsung,LH43BECHLG****,43,LED,259,4
samsung,UA43CU7000S,43,LED,259,4
samsung,UA43CU7100S,43,LED,259,4
samsung,UA43CU7*00S,43,LED,259,4
samsung,HG43CU700AW,43,LED,259,4
samsung,QA43QN90DAW,43,LED,233,4.5
samsung,QA43QN90DAS,43,LED,233,4.5
samsung,QA43QN90DA*,43,LED,233,4.5
samsung,QA43Q60DAS,43,LED,237,4.5
samsung,QA43Q65DAS,43,LED,237,4.5
samsung,QA43Q6*DAS,43,LED,237,4.5
samsung,QA43LS03DAW,43,LED,339,3
samsung,QA43LS03DAS,43,LED,339,3
samsung,QA43LS03DA*,43,LED,339,3
samsung,UA43DU8000W,43,LED,262,4
samsung,UA43DU8000S,43,LED,262,4
samsung,UA43DU8500S,43,LED,262,4
samsung,UA43DU8*00*,43,LED,262,4
samsung,BE43D-H,43,LED,251,4
samsung,QA43LS01DAW,43,LED,291,3.5
samsung,QA43LS01DAS,43,LED,291,3.5
samsung,QA43LS01DA*,43,LED,291,3.5
samsung,UA43DU7000S,43,LED,251,4
samsung,UA43DU7700S,43,LED,251,4
samsung,UA43DU7700W,43,LED,251,4
samsung,UA43DU7*00*,43,LED,251,4
samsung,UA43DUE800W,43,LED,262,4
samsung,UA43DUE800S,43,LED,262,4
samsung,UA43DUE800*,43,LED,262,4
samsung,QA48S90DAE,48,LED,295,4.5
samsung,QA49LS01TAS,49,LED,375,3.5
samsung,QA49LS01TBS,49,LED,375,3.5
samsung,QA49LS01T,49,LED,375,3.5
samsung,UA50TU8500S,49,LED,335,4
samsung,UA50TU7000S,49,LED,335,4
samsung,QA50LS03TAW,49,LED,470,2.5
samsung,QA50LS03TAS,49,LED,470,2.5
samsung,QA50LS03T,49,LED,470,2.5
samsung,BE50T-H,49,LED,335,4
samsung,QA50Q60TAS,49,LED,299,4.5
samsung,HG50TS030AK,49,LED,470,2.5
samsung,HG50AT690UK,49,LED,313,4.5
samsung,UA50TU6900S,49,LED,335,4
samsung,HG50AT670UK,49,LED,313,4.5
samsung,QA50Q60AAW,49,LED,291,4.5
samsung,QA50Q60AAS,49,LED,291,4.5
samsung,QA50LS03AAW,49,LED,353,4
samsung,QA50LS03AAS,49,LED,353,4
samsung,UA50AU9000S,49,LED,339,4
samsung,QA50QN90AAW,49,LED,397,3.5
samsung,QA50QN90AAS,49,LED,397,3.5
samsung,QA50QN90AA,49,LED,397,3.5
samsung,UA50AU7000W,49,LED,335,4
samsung,UA50AU7000S,49,LED,335,4
samsung,UA50AU7000,49,LED,335,4
samsung,QA50LS01TAW,49,LED,335,4
samsung,QA50LS01TAS,49,LED,335,4
